pk,model,fields,,,,,,,,,,,,,,,,,
,,vender_code,sku,name,abbreviated_name,brand,size_value,size_unit,price,vat_code,product_information,ingredients,free_from,allergens,usage,category_id,barcode,tags,weight_g
,products.product,0610,,Organic Elecampane Tincture - 50ml,Orgc Elecampane Tincture 50ml,viridian,50,ml,€14.55,T1,"100% Organic Elecampane tincture is made with fresh Inula helenium root. 100% organic and natural, no synthetics whatsoever. The tincture extraction technique involves pure organic alcohol which draws elements from within the plant into the solution. To remove/lessen the alcohol content, simply add the required amount to an egg cup of freshly boiled water and leave to cool; the majority of the alcohol will evaporate with the steam. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Organic Elecampane herb, 
Organic alcohol",TRUE,0,"Directions: Take 15 - 30 drops, 2 -3 times daily in a little fruit juice or water.",28,5060003596103,Organic Plant Tinctures,108
,products.product,0611,,Organic Plantain Tincture - 50ml,Organic Plantain Tincture 50ml,viridian,50,ml,€14.55,T1,"100% Organic Plantain tincture is made with fresh Plantago lanceolata leaves. 100% organic and natural, no synthetics whatsoever. The tincture extraction technique involves pure organic alcohol which draws elements from within the plant into the solution. To remove/lessen the alcohol content, simply add the required amount to an egg cup of freshly boiled water and leave to cool; the majority of the alcohol will evaporate with the steam. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Organic Plantain leaf, 
Organic alcohol",TRUE,0,"Directions: Take 15 - 30 drops, 2 -3 times daily in a little fruit juice or water.  Children under 12, half adult amount.",28,5060003596110,Organic Plant Tinctures,109
,products.product,0612,,Organic Red Clover Tincture - 50ml,Orgc Red Clover Tincture 50ml,viridian,50,ml,€14.55,T1,"100% Organic Red Clover tincture is made with fresh Triflolium pratense flowers. 100% organic and natural, no synthetics whatsoever. The tincture extraction technique involves pure organic alcohol which draws elements from within the plant into the solution. To remove/lessen the alcohol content, simply add the required amount to an egg cup of freshly boiled water and leave to cool; the majority of the alcohol will evaporate with the steam. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Organic Red Clover flower, 
Organic alcohol",TRUE,0,"Directions: Take 15 - 30 drops, 2-3 times daily in a little fruit juice or water.",28,5060003596127,Organic Plant Tinctures,109
,products.product,0614,,Organic Sage Tincture - 50ml,Organic Sage Tincture 50ml,viridian,50,ml,€14.55,T1,"100% Organic Sage tincture is made with fresh Salvia officinalis herb. 100% organic and natural, no synthetics whatsoever. The tincture extraction technique involves pure organic alcohol which draws elements from within the plant into the solution. To remove/lessen the alcohol content, simply add the required amount to an egg cup of freshly boiled water and leave to cool; the majority of the alcohol will evaporate with the steam. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Organic Sage herb, 
Organic alcohol",TRUE,0,"Directions: Take 15 - 30 drops, 2-3 times daily in a little fruit juice or water.",28,5060003596141,Organic Plant Tinctures,109
,products.product,0616,,Organic Milk Thistle Tincture - 100ml                             ,Milk Thistle Tincture 100ml,viridian,100,ml,€26.20,T1,"100% Organic Milk Thistle tincture is made with Silybum marianum seeds. 100% organic and natural, no synthetics whatsoever. The tincture extraction technique involves pure organic alcohol which draws elements from within the plant into the solution. To remove/lessen the alcohol content, simply add the required amount to an egg cup of freshly boiled water and leave to cool; the majority of the alcohol will evaporate with the steam. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.
","Organic Milk Thistle seed, 
Organic alcohol",TRUE,0,"Directions: Take 15 - 30 drops, 2 -3 times daily in a little fruit juice or water.  Children under 12, half adult amount.  Please shake bottle before use to distribute the natural lipids in suspension.
",28,5060003596165,Organic Plant Tinctures,192
,products.product,0617,,Organic Dandelion Tincture 50ml,Organic Dandelion Tinct 50ml,viridian,50,ml,€22.25,T1,"Organic Dandelion Tincture is a new addition to the comprehensive tincture portfolio available froM Viridian Nutrition.  Dandelion is a traditional bitter herb and is commonly consumed throughout the Northern Hemisphere.  Every part of the plant has uses in traditional medicinal practices, however dandelion root has shown to support bile and digestion.","Organic Dandelion root, 
Organic alcohol",TRUE,0,"DIRECTIONS:
15-30 drops taken 2-3 times daily, or as recommended by your healthcare professional.",28,5060003596172,Organic Plant Tinctures,104
,products.product,0618,,Organic Lemon Balm tincture - 50ml,Organic Lemon Balm tincture,viridian,50,ml,€20.70,T1,"Lemon Balm Tincture is made using fresh lemon balm, picked by hand to help preserve the delicate leaf and to protect and respect the holistic properties of the plant, this lemon balm tincture can be used as a supporting food supplement.
The lemon balm (Melissa officianalis) is grown organically in the UK and added to water and organic alcohol to produce a pure tincture which harnesses the natural beneficial properties. High potency formulation with 1ml equivalent to 480mg of fresh herb.
This botanical food supplement can be taken undiluted or mixed in cold drinks. Our tinctures are produced in small batches to preserve the integrity and purity of the ingredients.","Fresh lemon balm (Melissa officinalis) extract		
Organic alcohol (45%)		
Water",TRUE,0,"Directions: As a food supplement Take 15 – 30 drops, 2-3 times daily in a little fruit juice or water or as recommended by your healthcare practitioner.",28,5060003596189,Organic Plant Tinctures,125
,products.product,0622,,Organic Horse Chestnut Tincture - 50ml,Horse Chestnut Tincture 50ml,viridian,50,ml,€0.00,T1,Viridian's 100% Organic Horse Chestnut tincture is made with the fresh seed of Aesculus hippocastanum,"100% Organic Horse Chestnut Tincture 
Organic alcohol",TRUE,0,"Directions: Take 15 - 30 drops, 2-3 times daily in a little fruit juice or water.",28,5060003596226,Organic Plant Tinctures,109
,products.product,0626,,Organic Avena Sativa (Oats) Tincture - 50ml,Avena Sativa Tincture 50ml,viridian,50,ml,€14.55,T1,"100% Organic Avena sativa (oats) tincture is made with fresh milk-stage Avena sativa seeds. 100% organic and natural, no synthetics whatsoever. The tincture extraction technique involves pure organic alcohol which draws elements from within the plant into the solution. To remove/lessen the alcohol content, simply add the required amount to an egg cup of freshly boiled water and leave to cool; the majority of the alcohol will evaporate with the steam. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Organic Avena Sativa seed, 
Organic alcohol",TRUE,0,"Directions: Take 15 - 30 drops, 2-3 times daily in a little fruit juice or water.",28,5060003596264,Organic Plant Tinctures,110
,products.product,0628,,Organic Wood Betony Tincture - 50ml,Wood Betony Tincture 50ml,viridian,50,ml,€14.55,T1,"100% Organic Wood Betony tincture is made with fresh Stachys betonica flowering herb. 100% organic and natural, no synthetics whatsoever. The tincture extraction technique involves pure organic alcohol which draws elements from within the plant into the solution. To remove/lessen the alcohol content, simply add the required amount to an egg cup of freshly boiled water and leave to cool; the majority of the alcohol will evaporate with the steam. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Organic Wood Betony herb, 
Organic alcohol",TRUE,0,"Directions: Take 15 - 30 drops, 2 -3 times daily in a little fruit juice or water.  Children under 12, half adult amount.",28,5060003596288,Organic Plant Tinctures,109
,products.product,0629,,Organic Elderberry Throat Spray - 50ml,Elderberry Throat Spray 50ml,viridian,50,ml,€25.95,T1,"Delicious fresh Elderberry (Sambucus nigra) Throat Spray with Manuka Honey and Marshmallow, suitable for the whole family. Grown to Soil Association organic standards.","Organic Aloe Vera Lead Juice Powder, 
Organic Fresh Marshmallow Extract, 
Organic alcohol, 
Organic Elderberry , 
Organic Manuka Honey AMF 10+, 
Organic Fresh Elderberry Extract",TRUE,0,"Directions: As a food supplement, adults: 5 full sprays in mouth up to four times daily.  Children 6 to 12 years: 2 sprays in mouth up to four times daily.",28,5060003596295,Boxed Packs & Collections,124
,products.product,0630,,Organic Equinox Elixir Tincture - 50ml,Equinox Elixir Tincture 50ml,viridian,50,ml,€21.85,T1,Seasonal revival at Equinox and Solstice. Certified organic by the Soil Association.,"Organic Acacia Honey, 
Organic alcohol, 
Organic Dandelion root, 
Organic Burdock root, 
Organic Artichoke leaf, 
Organic Nettle Leaf, 
Organic Cleavers whole herb",TRUE,0,Recommended intake as an adult food supplement: 15-30 drops twice daily in fruit juice or water.,28,5060003596301,Organic Plant Tinctures,116
,products.product,0631,,Organic Digestive Elixir Tincture - 50ml,Digestive Elixir Tincture 50ml,viridian,50,ml,€21.85,T1,Digestive bitters. Certified organic by the Soil Association.,"Organic Acacia Honey, 
Organic alcohol, 
Organic Fresh Marshmallow Extract, 
Organic Meadowsweet herb, 
Organic Fennel seed, 
Organic Angelica root, 
Gentian root",TRUE,0,"Recommended intake as an adult food supplement: 20 drops in a little water, three times daily, shortly after main meals or as needed.  Maximum 60 drops a day.",28,5060003596318,Organic Plant Tinctures,114
,products.product,0680,,Organic Arnica Balm - 100g,Organic Arnica Balm 100g,viridian,100,g,€27.40,T1,"100% organic and natural, no synthetics whatsoever. Gentle, non-greasy and quickly absorbed with a soft texture and relaxing aroma. Warm in hands and apply daily as required. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Calendula (Calendula officinalis) infused in Sunflower oil, 
Comfrey macerate in Jojoba oil, 
Beeswax, 
Shea butter, 
Arnica macerate in Sunflower oil, 
Rosemary (Rosmarinus officinalis) Extract, 
Lavender (Lavandula angustifolia) Essential Oil",TRUE,0,Directions: Apply to skin as required.  For external use only.,28,5060003596806,Organic Balms and Topical Oils,224
,products.product,0681,,Organic Calendula & Hypericum Balm - 100g,Calendula Hypericum Balm 100g,viridian,100,g,€27.40,T1,"100% organic and natural, no synthetics whatsoever. Gentle, non-greasy and quickly absorbed with a soft texture and relaxing aroma. Warm in hands and apply daily as required. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Calendula (Calendula officinalis) infused in Sunflower oil, 
Beeswax, 
Shea butter, 
Hypericum macerate in Sunflower oil, 
Rosemary (Rosmarinus officinalis) Extract, 
Lavender (Lavandula angustifolia) Essential Oil",TRUE,0,Directions: Apply to skin as required.  For external use only.,28,5060003596813,Organic Balms and Topical Oils,222
,products.product,0682,,Organic Chickweed Balm - 100g,Organic Chickweed Balm 100g,viridian,100,g,€27.40,T1,"100% organic and natural, no synthetics whatsoever. Gentle, non-greasy and quickly absorbed with a soft texture and relaxing aroma. Warm in hands and apply daily as required. Created in the United Kingdom using traditional craft skills and plant knowledge. Certified organic by the Soil Association.","Calendula (Calendula officinalis) infused in Sunflower oil, 
Comfrey macerate in Jojoba oil, 
Beeswax, 
Shea butter, 
Marshmallow macerate in Jojoba oil, 
Rosemary (Rosmarinus officinalis) Extract, 
Lavender essential oil",TRUE,0,Directions: Apply to skin as required.  For external use only.,28,5060003596820,Organic Balms and Topical Oils,222
